repo,cbo_mean_mean,cbo_mean_median,cbo_mean_std,cbo_sum_mean,cbo_sum_median,cbo_sum_std,wmc_mean_mean,wmc_mean_median,wmc_mean_std,wmc_sum_mean,wmc_sum_median,wmc_sum_std,loc_sum_mean,loc_sum_median,loc_sum_std,loc_mean_mean,loc_mean_median,loc_mean_std,fanout_sum_mean,fanout_sum_median,fanout_sum_std,fanin_sum_mean,fanin_sum_median,fanin_sum_std,loopQty_sum_mean,loopQty_sum_median,loopQty_sum_std,comparisonsQty_sum_mean,comparisonsQty_sum_median,comparisonsQty_sum_std,methodsInvokedQty_sum_mean,methodsInvokedQty_sum_median,methodsInvokedQty_sum_std,methodsInvokedLocalQty_sum_mean,methodsInvokedLocalQty_sum_median,methodsInvokedLocalQty_sum_std,methodsInvokedIndirectLocalQty_sum_mean,methodsInvokedIndirectLocalQty_sum_median,methodsInvokedIndirectLocalQty_sum_std,hasJavaDoc_ratio_mean,hasJavaDoc_ratio_median,hasJavaDoc_ratio_std,stars,releases_count,idade
amitshekhariitbhu_Fast-Android-Networking,3.7145710928319624,3.7145710928319624,1.353025144786048,3894.0,3894.0,1708.3699833466987,3.0775558166862518,3.0775558166862518,2.2883338136166302,2700.0,2700.0,0.0,18016.5,18016.5,2233.750321768304,21.482432432432432,21.482432432432432,17.815650906965494,2780.0,2780.0,1313.8043994446052,1114.0,1114.0,394.5655839020935,50.0,50.0,0.0,449.0,449.0,0.0,3650.5,3650.5,5162.586609442984,58.0,58.0,82.02438661763951,56.5,56.5,79.90306627407988,0.0189189189189189,0.0189189189189189,0.026755391720572043,,,
amitshekhariitbhu_from-java-to-kotlin,0.5,0.5,0.7071067811865476,1.0,1.0,1.4142135623730951,4.375,4.375,3.7123106012293743,14.0,14.0,0.0,34.0,34.0,4.242640687119285,11.1875,11.1875,10.341436674853258,0.5,0.5,0.7071067811865476,0.5,0.5,0.7071067811865476,0.0,0.0,0.0,7.0,7.0,0.0,1.5,1.5,2.1213203435596424,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
amlcurran_ShowcaseView,4.462099943851769,4.462099943851769,3.9154896552845213,467.0,467.0,4.242640687119285,3.9115384615384614,3.9115384615384614,3.4104303984920405,411.0,411.0,0.0,1812.0,1812.0,387.49451609022805,18.85272318921954,18.85272318921954,18.72359996445192,295.5,295.5,77.07463914933368,171.5,171.5,72.8319984622144,9.0,9.0,0.0,37.0,37.0,0.0,277.5,277.5,392.44426355853386,26.5,26.5,37.476659402887016,28.5,28.5,40.30508652763321,0.0930656934306569,0.0930656934306569,0.13161476584129164,,,
antlr_antlr4,6.091226323044072,6.091226323044072,4.827142787801688,9174.0,9174.0,4075.76348675926,8.253482507271022,8.253482507271022,8.680098008853054,9526.0,9526.0,1.4142135623730951,38592.0,38592.0,3443.6100243784863,35.0028198276429,35.0028198276429,38.14346168309956,5247.5,5247.5,2066.8731214082786,3926.5,3926.5,2008.8903653509815,868.0,868.0,0.0,1904.0,1904.0,0.0,5426.0,5426.0,7673.522789436413,925.0,925.0,1308.147545195113,1076.0,1076.0,1521.6937931134503,0.09584629053753885,0.09584629053753885,0.13554712398133947,,,
antoniolg_androidmvp,2.669799498746867,2.669799498746867,2.386263861823775,58.5,58.5,3.5355339059327378,2.980576441102757,2.980576441102757,2.5528504218025607,67.0,67.0,0.0,242.5,242.5,44.54772721475249,11.636591478696742,11.636591478696742,11.221554231762456,37.5,37.5,12.020815280171307,21.0,21.0,8.48528137423857,0.0,0.0,0.0,7.0,7.0,0.0,45.5,45.5,64.34671708797582,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
apache_beam,5.407108474514569,5.407108474514569,4.740159861188532,148244.0,148244.0,8707.312903531147,4.2381447387284314,4.2381447387284314,3.866099661178503,113056.5,113056.5,58.68986283848344,605609.0,605609.0,172293.63830391417,25.641284887122026,25.641284887122026,27.154964490389652,109300.5,109300.5,15217.645037915689,38943.5,38943.5,23924.957941446835,6613.5,6613.5,6.363961030678928,12573.0,12573.0,25.45584412271571,150149.0,150149.0,212342.75217675784,8888.5,8888.5,12570.237249153255,8574.5,8574.5,12126.174190568103,0.0825712498169668,0.0825712498169668,0.1167733813532514,,,
apache_camel,28.91544188274156,28.91544188274156,32.42359850225937,5297241.5,5297241.5,7139551.810730173,5.7195294738438776,5.7195294738438776,5.301106133531896,393367.0,393367.0,25.45584412271571,1675713.5,1675713.5,262043.1665060167,26.129584262795174,26.129584262795174,26.390707854290657,5211241.5,5211241.5,7086975.593121829,86000.0,86000.0,52576.21760834455,7330.0,7330.0,0.0,34721.0,34721.0,15.556349186104045,275654.0,275654.0,389833.62532239314,17186.5,17186.5,24305.381389725197,18851.0,18851.0,26659.339864295216,0.12972038484666265,0.12972038484666265,0.18345232756640764,,,
apache_dubbo,4.518662629116254,4.518662629116254,4.046513225446902,42926.0,42926.0,9618.06643769942,6.299642100835314,6.299642100835314,6.410692747518251,53015.5,53015.5,14.849242404917497,230321.0,230321.0,28340.839789956826,29.07735195743053,29.07735195743053,31.210165615099026,27922.0,27922.0,2395.677774660023,15004.0,15004.0,7222.388663039396,2646.0,2646.0,0.0,8124.5,8124.5,6.363961030678928,42874.0,42874.0,60632.99227318408,3535.5,3535.5,4999.952049770078,3962.5,3962.5,5603.8212409033895,0.0511098520197307,0.0511098520197307,0.07228024589718508,,,
apache_dubbo-spring-boot-project,4.699427602289591,4.699427602289591,5.589336569982857,484.0,484.0,404.4650788387052,2.649183803264787,2.649183803264787,1.8626724656161895,353.0,353.0,0.0,1698.5,1698.5,296.2777413171634,13.528535085859657,13.528535085859657,11.185958573411902,368.5,368.5,374.05948724768365,115.5,115.5,30.405591591021544,21.0,21.0,0.0,12.0,12.0,0.0,290.5,290.5,410.82903986938413,22.5,22.5,31.81980515339464,23.0,23.0,32.526911934581186,0.02075471698113205,0.02075471698113205,0.029351602237932126,,,
apache_flink-cdc,6.72104009105694,6.72104009105694,5.953702631770758,25701.0,25701.0,7021.570337182417,6.888301274220454,6.888301274220454,7.123172660093763,22616.0,22616.0,8.48528137423857,107138.0,107138.0,13029.149550143326,34.67648198035721,34.67648198035721,37.69972321359721,15964.0,15964.0,449.7199128346442,9737.0,9737.0,6571.850424347773,1247.0,1247.0,0.0,2583.0,2583.0,1.4142135623730951,25248.0,25248.0,35706.0640227959,2311.5,2311.5,3268.954649425409,2551.5,2551.5,3608.365904394952,0.0736570586308549,0.0736570586308549,0.10416681128026523,,,
apache_hertzbeat,4.977736021155641,4.977736021155641,5.056994929981329,9288.5,9288.5,3121.8764389386074,4.961068676876808,4.961068676876808,4.068309085289166,10531.0,10531.0,4.242640687119285,52988.5,52988.5,8833.885017363538,26.663834910696615,26.663834910696615,24.621211769988786,6656.0,6656.0,3795.7492014093873,2632.5,2632.5,673.8727624707798,619.0,619.0,0.0,1791.5,1791.5,2.1213203435596424,13343.0,13343.0,18869.851562744207,513.5,513.5,726.1986642785843,612.0,612.0,865.4987001723342,0.0982973668580479,0.0982973668580479,0.13901346935621492,,,
apache_hudi,6.6954070569079,6.6954070569079,6.649947487353265,56821.0,56821.0,6904.19061150545,6.922622745223934,6.922622745223934,7.279183489018973,54982.5,54982.5,27.577164466275352,282030.5,282030.5,31817.68383305108,37.6051346190812,37.6051346190812,41.32544969436861,37703.0,37703.0,5629.984191807292,19118.0,19118.0,12534.17480331274,2848.0,2848.0,0.0,5487.5,5487.5,2.1213203435596424,80655.0,80655.0,114063.39487320198,5589.5,5589.5,7904.746706884414,6803.5,6803.5,9621.601971605352,0.0826630487450334,0.0826630487450334,0.11690320464233449,,,
apache_iceberg,6.781665024640114,6.781665024640114,6.28027660135169,65262.5,65262.5,20177.292001158134,6.780075248214822,6.780075248214822,7.3266900479732975,54343.5,54343.5,9.192388155425117,280142.0,280142.0,47210.69135270103,38.130268641373625,38.130268641373625,43.65296926184496,41398.0,41398.0,2999.5469657933345,23864.5,23864.5,17177.7450353648,2786.0,2786.0,2.8284271247461903,6713.5,6713.5,4.949747468305833,87315.5,87315.5,123482.76430538799,6475.5,6475.5,9157.739923146977,6395.5,6395.5,9044.602838157129,0.0385577630610743,0.0385577630610743,0.05452891145573962,,,
apache_incubator-kie-drools,5.339855226763809,5.339855226763809,4.967380300486304,126158.5,126158.5,29976.37777484131,7.560238597301484,7.560238597301484,7.951686318269662,156274.0,156274.0,50.91168824543142,671113.5,671113.5,133684.9009443475,35.86172220534259,35.86172220534259,40.60399044710626,81036.5,81036.5,5195.113521377564,45122.0,45122.0,24781.264253463745,6920.5,6920.5,2.1213203435596424,24778.0,24778.0,18.384776310850235,122344.5,122344.5,173021.25118175513,10798.5,10798.5,15271.385153285866,33931.5,33931.5,47986.387491662674,0.0481106687996825,0.0481106687996825,0.06803876031135112,,,
apache_iotdb,6.614765699964944,6.614765699964944,6.050769267455553,129658.5,129658.5,49660.81634951242,10.181529059348142,10.181529059348142,11.244376234068802,157346.5,157346.5,36.062445840513924,715580.0,715580.0,57296.86247954595,48.34453633589225,48.34453633589225,54.833612401271246,84636.0,84636.0,19770.705601975867,45022.5,45022.5,29890.11074753655,20996.5,20996.5,0.7071067811865476,18737.0,18737.0,5.656854249492381,137730.5,137730.5,194780.34105242757,10058.0,10058.0,14224.16001034859,11003.0,11003.0,15560.591826791166,0.03338295760669215,0.03338295760669215,0.047210631399510115,,,
apache_nifi,5.78617429340113,5.78617429340113,5.280524426465258,113874.0,113874.0,28212.146355780875,6.635475652548574,6.635475652548574,6.920042132541914,113675.0,113675.0,94.75230867899737,583237.0,583237.0,62233.88202579042,35.92287382208107,35.92287382208107,39.1077391420632,71890.5,71890.5,965.2007563196373,41983.5,41983.5,27246.945599461236,6735.0,6735.0,4.242640687119285,17100.0,17100.0,46.66904755831214,134673.0,134673.0,190456.38308547184,11437.5,11437.5,16175.067619642274,11427.0,11427.0,16160.218377237357,0.0645789562470287,0.0645789562470287,0.0913284357684467,,,
apache_shardingsphere-elasticjob,5.64685948211326,5.64685948211326,3.391909956350434,5732.0,5732.0,1325.11810794359,3.1283446715724574,3.1283446715724574,2.4333646102655724,2890.0,2890.0,0.0,14160.5,14160.5,2015.961433162847,16.177062050297977,16.177062050297977,14.105287810102494,3387.0,3387.0,188.09040379562165,2345.0,2345.0,1137.0277041479685,143.0,143.0,0.0,206.0,206.0,0.0,4757.5,4757.5,6728.12102299,188.0,188.0,265.87214972614186,178.5,178.5,252.43712088359746,0.10667316122747195,0.10667316122747195,0.15085863134910263,,,
apache_storm,4.7174239878385835,4.7174239878385835,2.996644908472359,50806.0,50806.0,29426.95580585936,7.842533833532011,7.842533833532011,8.045019268716473,59367.5,59367.5,10.606601717798213,293374.5,293374.5,93051.71687024372,45.0553734918957,45.0553734918957,52.040036364531325,34404.5,34404.5,15821.514229049,16401.5,16401.5,13605.44157681036,3663.0,3663.0,0.0,9598.0,9598.0,7.0710678118654755,35182.0,35182.0,49754.86155141023,5981.5,5981.5,8459.118423334668,5099.0,5099.0,7211.074954540411,0.08701015965166906,0.08701015965166906,0.12305094784363864,,,
apache_tomcat,4.2884489301685065,4.2884489301685065,2.7603578904851,55108.5,55108.5,36695.30640967588,9.186912568580741,9.186912568580741,9.908137457174721,75661.0,75661.0,12.727922061357855,323582.5,323582.5,45935.77782622169,42.29375789797773,42.29375789797773,47.94503841796013,34675.5,34675.5,19355.633921419365,20433.0,20433.0,17339.672488256518,4676.0,4676.0,1.4142135623730951,13473.5,13473.5,4.949747468305833,46447.0,46447.0,65685.97733154315,6225.0,6225.0,8803.479425772517,12747.5,12747.5,18027.68738635103,0.14851542231190545,0.14851542231190545,0.21003252445506446,,,
apache_zeppelin,4.805605116053475,4.805605116053475,3.2141432139575437,24853.0,24853.0,14065.768091362803,7.794667677507282,7.794667677507282,8.093404455535968,28466.0,28466.0,2.8284271247461903,155676.0,155676.0,49070.38218722165,49.60072787574789,49.60072787574789,57.69324323521227,15336.5,15336.5,5294.108470743681,9516.5,9516.5,8771.659620619123,1225.0,1225.0,0.0,4359.0,4359.0,0.0,21506.0,21506.0,30414.07687239578,2738.0,2738.0,3872.116733777534,2648.5,2648.5,3745.544619945142,0.05717301113618165,0.05717301113618165,0.08085484775049609,,,
aritraroy_UltimateAndroidReference,1.25,1.25,1.0606601717798212,2.0,2.0,0.0,3.75,3.75,3.181980515339464,6.0,6.0,0.0,20.0,20.0,2.8284271247461903,13.25,13.25,12.374368670764582,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,1.5,2.1213203435596424,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
auth0_java-jwt,7.119328165374676,7.119328165374676,2.7583376773913675,3297.5,3297.5,3560.282643274267,8.824341085271318,8.824341085271318,10.707021843622533,1410.0,1410.0,0.0,8396.0,8396.0,746.7047609329942,55.38060981912145,55.38060981912145,68.42931411313725,1732.0,1732.0,1760.6958851545032,1565.5,1565.5,1799.5867581197635,32.0,32.0,0.0,92.0,92.0,0.0,3099.5,3099.5,4383.354936575408,148.0,148.0,209.30360723121808,138.0,138.0,195.16147160748713,0.0702222222222222,0.0702222222222222,0.09930921904664398,,,
baidu_uid-generator,2.932781954887218,2.932781954887218,2.4143709133265783,139.5,139.5,33.23401871576773,5.1557894736842105,5.1557894736842105,4.983986322973813,217.0,217.0,0.0,801.0,801.0,101.82337649086284,20.2006015037594,20.2006015037594,20.816372983357603,78.0,78.0,8.48528137423857,61.5,61.5,24.748737341529164,16.0,16.0,0.0,25.0,25.0,0.0,100.5,100.5,142.12846301849606,14.0,14.0,19.79898987322333,13.0,13.0,18.384776310850235,0.2857142857142857,0.2857142857142857,0.40406101782088427,,,
binarywang_WxJava,3.9436165379631416,3.9436165379631416,3.8878564751819256,24454.5,24454.5,13564.429383501541,2.4030201504984214,2.4030201504984214,1.4261223399169416,17353.5,17353.5,0.7071067811865476,89089.0,89089.0,33745.964025346795,13.722958384749889,13.722958384749889,11.99379612728451,18126.0,18126.0,13292.19327274472,6328.5,6328.5,272.2361107568208,369.0,369.0,0.0,2018.0,2018.0,0.0,18190.5,18190.5,25725.251806347784,690.0,690.0,975.8073580374356,838.0,838.0,1185.1109652686537,0.18480270031342924,0.18480270031342924,0.26135048514642223,,,
btraceio_btrace,4.361767132371083,4.361767132371083,2.6188046608579363,7472.5,7472.5,3819.083725188543,6.803919839470762,6.803919839470762,6.562079024910051,8779.5,8779.5,13.435028842544403,37231.5,37231.5,5309.664819929785,30.813497524981496,30.813497524981496,31.89573424422928,4863.0,4863.0,1685.7425663487293,2609.5,2609.5,2133.341158839814,447.0,447.0,0.0,1446.0,1446.0,9.899494936611665,5126.5,5126.5,7249.965827505672,586.0,586.0,828.7291475506337,691.0,691.0,977.2215715998087,0.08339501603750304,0.08339501603750304,0.11793836271455857,,,
bumptech_glide,4.965551896168538,4.965551896168538,3.749288953443801,14718.0,14718.0,4430.731090914906,4.4300132643189825,4.4300132643189825,4.202612980749272,11253.0,11253.0,7.0710678118654755,54216.5,54216.5,9630.08725297959,23.13433210816749,23.13433210816749,24.02459757459545,10479.0,10479.0,1996.8695500708102,4239.0,4239.0,2433.8615408440965,487.0,487.0,0.0,1296.0,1296.0,0.0,11825.0,11825.0,16723.07537506185,1090.0,1090.0,1541.4927829866735,1264.5,1264.5,1788.2730496207787,0.0672889926098794,0.0672889926098794,0.09516100594731441,,,
bytedeco_javacv,5.211732602103309,5.211732602103309,3.87978792109133,3593.5,3593.5,2573.1615767378466,15.813448416179488,15.813448416179488,18.236385375281476,6401.0,6401.0,1.4142135623730951,24811.0,24811.0,3041.9733726645272,65.61935346669694,65.61935346669694,78.18688435846022,2366.5,2366.5,1414.9206691542815,1227.0,1227.0,1158.2409075835649,630.0,630.0,0.0,1763.0,1763.0,0.0,3112.5,3112.5,4401.7397128862585,400.5,400.5,566.3925317304246,538.5,538.5,761.5540033379117,0.0360237118103055,0.0360237118103055,0.05094522180915388,,,
cabaletta_baritone,6.5588034805262305,6.5588034805262305,5.144645692015035,6071.5,6071.5,1765.6456326228092,7.699668786455845,7.699668786455845,7.433012792951038,6126.0,6126.0,2.8284271247461903,20441.0,20441.0,2662.964137948538,27.3010221557058,27.3010221557058,28.136620535672115,3512.0,3512.0,657.6093065034892,2559.5,2559.5,1108.03632611932,429.0,429.0,0.0,1094.0,1094.0,0.0,3664.5,3664.5,5182.385599316207,375.5,375.5,531.0371926710972,464.5,464.5,656.9021997223026,0.08719074221867515,0.08719074221867515,0.1233063301590268,,,
changmingxie_tcc-transaction,4.867077029613457,4.867077029613457,4.01371526626121,5048.0,5048.0,1483.5100269293766,5.021874268640255,5.021874268640255,5.010096115300619,4445.0,4445.0,0.0,19959.0,19959.0,5239.661248592317,25.50218037375088,25.50218037375088,28.41606937367431,2984.5,2984.5,372.64527368531054,2063.5,2063.5,1110.8647532440662,112.0,112.0,0.0,505.0,505.0,0.0,2808.0,2808.0,3971.1116831436507,229.0,229.0,323.85490578343877,207.0,207.0,292.74220741123065,0.0292845257903494,0.0292845257903494,0.0414145735403768,,,
crazycodeboy_TakePhoto,5.087146297411198,5.087146297411198,3.7337026034898337,582.0,582.0,222.03152929257593,6.114780252859723,6.114780252859723,5.983076962570798,569.0,569.0,0.0,2236.5,2236.5,235.46655813512032,25.272606863335337,25.272606863335337,26.047412806121383,326.5,326.5,68.58935777509511,255.5,255.5,153.4421715174808,15.0,15.0,0.0,90.0,90.0,0.0,347.0,347.0,490.73210614346397,32.5,32.5,45.96194077712559,43.5,43.5,61.518289963229634,0.097682119205298,0.097682119205298,0.1381433777814778,,,
crazycodeboy_react-native-splash-screen,2.4006410256410255,2.4006410256410255,2.143984022443827,35.0,35.0,16.97056274847714,2.983974358974359,2.983974358974359,1.5547283714550368,49.0,49.0,0.0,226.5,226.5,27.577164466275352,14.23076923076923,14.23076923076923,8.866031179492865,27.5,27.5,19.091883092036785,7.5,7.5,2.1213203435596424,0.0,0.0,0.0,8.0,8.0,0.0,25.0,25.0,35.35533905932738,2.0,2.0,2.8284271247461903,2.0,2.0,2.8284271247461903,0.15384615384615385,0.15384615384615385,0.21757131728816848,,,
cymcsg_UltimateRecyclerView,4.303518552580107,4.303518552580107,3.569060070496121,3102.5,3102.5,699.3286065934955,5.8625926463235505,5.8625926463235505,5.654964716176506,3767.0,3767.0,0.0,14710.0,14710.0,1941.7152211382595,24.350651276777086,24.350651276777086,25.104331391466967,2160.0,2160.0,237.58787847867995,942.5,942.5,461.7407281148155,101.0,101.0,0.0,764.0,764.0,0.0,2040.0,2040.0,2884.995667241114,247.0,247.0,349.31074990615446,325.5,325.5,460.32651455244246,0.111578426521524,0.111578426521524,0.15779572405498907,,,
daimajia_AndroidImageSlider,3.6490496410878577,3.6490496410878577,2.471728177750914,468.5,468.5,181.7264427649427,9.10959458093216,9.10959458093216,8.57721740907892,956.0,956.0,0.0,3539.5,3539.5,386.7874093090415,35.46254170457992,35.46254170457992,35.4419848402189,287.0,287.0,43.840620433565945,181.5,181.5,137.88582233137677,60.0,60.0,0.0,275.0,275.0,0.0,498.0,498.0,704.2783540618013,84.0,84.0,118.79393923933998,189.0,189.0,267.28636328851496,0.13853503184713375,0.13853503184713375,0.1959181209020052,,,
daimajia_NumberProgressBar,2.872340425531915,2.872340425531915,1.594751463952639,53.0,53.0,41.012193308819754,6.76595744680851,6.76595744680851,7.402053964761306,72.0,72.0,0.0,351.0,351.0,41.012193308819754,35.09219858156028,35.09219858156028,39.93899578276358,31.0,31.0,16.97056274847714,22.0,22.0,24.041630560342615,0.0,0.0,0.0,10.0,10.0,0.0,56.5,56.5,79.90306627407988,17.5,17.5,24.748737341529164,8.0,8.0,11.313708498984761,0.02127659574468085,0.02127659574468085,0.030089650263257342,,,
danikula_AndroidVideoCache,5.710616883116883,5.710616883116883,2.9070812751470054,1030.0,1030.0,610.9402589451771,4.677077922077921,4.677077922077921,4.478924550494996,604.0,604.0,0.0,2987.5,2987.5,324.5620125646253,24.337110389610388,24.337110389610388,24.666869069395684,562.5,562.5,269.4076836320746,467.5,467.5,341.5325753131024,25.0,25.0,0.0,49.0,49.0,0.0,674.0,674.0,953.179941039466,76.5,76.5,108.18733752154178,79.0,79.0,111.72287142747452,0.0225,0.0225,0.03181980515339464,,,
davemorrissey_subsampling-scale-image-view,4.9279970760233915,4.9279970760233915,3.499868432320258,686.0,686.0,216.37467504308356,8.112207602339183,8.112207602339183,7.48199609479187,965.0,965.0,0.0,3861.0,3861.0,567.0996385116111,34.655701754385966,34.655701754385966,34.70302271586435,423.5,423.5,26.16295090390226,262.5,262.5,190.21172413918129,22.0,22.0,0.0,298.0,298.0,0.0,510.0,510.0,721.2489168102785,102.0,102.0,144.2497833620557,207.5,207.5,293.4493141924172,0.24269005847953215,0.24269005847953215,0.3432155721548739,,,
ddd-by-examples_library,6.333675252640377,6.333675252640377,5.679366045048733,1008.5,1008.5,374.05948724768365,1.9626548134640225,1.9626548134640225,1.260069549363126,347.5,347.5,4.949747468305833,1430.5,1430.5,480.1255044256658,8.89449889826001,8.89449889826001,7.7721571202541435,645.0,645.0,268.70057685088807,363.5,363.5,105.35891039679558,0.0,0.0,0.0,4.0,4.0,0.0,526.0,526.0,743.876333808248,52.0,52.0,73.53910524340094,49.0,49.0,69.29646455628166,0.00155763239875385,0.00155763239875385,0.0022028248635094314,,,
dependency-check_DependencyCheck,6.0736507656824275,6.0736507656824275,5.426221954158266,6463.0,6463.0,2244.356923486102,10.597691431901815,10.597691431901815,11.382510033360065,9174.0,9174.0,0.0,39224.5,39224.5,2901.2591232084046,47.11150568021379,47.11150568021379,52.01873923646006,3772.5,3772.5,564.9783181680515,2690.5,2690.5,1679.3786053180504,450.0,450.0,0.0,1586.0,1586.0,0.0,6845.0,6845.0,9680.291834443835,471.0,471.0,666.0945878777278,581.5,581.5,822.3651865199548,0.37996665740483465,0.37996665740483465,0.5373540001514886,,,
didi_KnowStreaming,5.141314596305876,5.141314596305876,5.193543603583814,6349.5,6349.5,2662.257031167351,4.6253574453912165,4.6253574453912165,3.467270310895973,6610.0,6610.0,0.0,28462.5,28462.5,4319.715326268619,21.049628841239674,21.049628841239674,17.952709329834153,4466.5,4466.5,2894.188055396539,1883.0,1883.0,231.93102422918759,555.0,555.0,0.0,1136.0,1136.0,0.0,6987.5,6987.5,9881.817267082002,366.0,366.0,517.6021638285528,384.0,384.0,543.0580079512685,0.0846760933903321,0.0846760933903321,0.11975007968137844,,,
dm77_barcodescanner,4.680831080771521,4.680831080771521,3.1054450422761377,622.5,622.5,170.41273426595797,4.524946167590599,4.524946167590599,3.8877104679100576,531.0,531.0,0.0,2608.0,2608.0,265.87214972614186,23.197507673981764,23.197507673981764,21.360086751943143,415.0,415.0,42.42640687119285,207.5,207.5,127.9863273947651,21.0,21.0,0.0,107.0,107.0,0.0,394.5,394.5,557.907250356186,47.5,47.5,67.17514421272202,57.5,57.5,81.31727983645297,0.01337792642140465,0.01337792642140465,0.018919244981579823,,,
dmytrodanylyk_circular-progress-button,4.02407116692831,4.02407116692831,1.9966238572907435,298.0,298.0,121.62236636408618,3.682365253793825,3.682365253793825,3.023797287209035,227.0,227.0,0.0,1296.0,1296.0,188.09040379562165,22.27629513343799,22.27629513343799,20.31479670366501,187.5,187.5,45.96194077712559,110.5,110.5,75.66042558696059,0.0,0.0,0.0,55.0,55.0,0.0,176.5,176.5,249.60869375885127,28.5,28.5,40.30508652763321,25.0,25.0,35.35533905932738,0.00340136054421765,0.00340136054421765,0.0048102502121533325,,,
doocs_advanced-java,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,4.0,4.0,1.4142135623730951,4.0,4.0,1.4142135623730951,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.7071067811865476,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
doocs_leetcode,2.3967082616179005,2.3967082616179005,2.6166906320492376,505.5,505.5,282.13560569343247,4.584132960413082,4.584132960413082,3.535822955606631,1171.5,1171.5,6.363961030678928,4173.5,4173.5,560.7356774809322,17.137381669535284,17.137381669535284,14.697552178686623,381.5,381.5,292.03510063004416,124.0,124.0,9.899494936611665,191.0,191.0,0.0,154.0,154.0,4.242640687119285,491.0,491.0,694.3788591251897,51.5,51.5,72.8319984622144,43.5,43.5,61.518289963229634,0.0169642857142857,0.0169642857142857,0.023991122933114985,,,
dromara_lamp-cloud,5.041189646590343,5.041189646590343,5.8573008955280885,4668.5,4668.5,4046.7721087306113,2.8778994524639123,2.8778994524639123,1.711064662050912,3351.5,3351.5,0.7071067811865476,15963.5,15963.5,3912.4218203051673,14.705201592832253,14.705201592832253,11.50641181541066,3658.5,3658.5,3787.971026816335,1010.0,1010.0,258.8010819142764,98.0,98.0,0.0,384.5,384.5,0.7071067811865476,3856.0,3856.0,5453.207496510655,208.5,208.5,294.8635277547903,145.5,145.5,205.76807332528534,0.14360378297660525,0.14360378297660525,0.20308641749359774,,,
dropwizard_dropwizard,4.5888519575146995,4.5888519575146995,4.405141275398203,9616.5,9616.5,1478.5602794610709,3.230084269802534,3.230084269802534,2.8116316737153624,7222.0,7222.0,0.0,35369.5,35369.5,6472.148368200469,17.079079791649065,17.079079791649065,16.664579218973692,6619.0,6619.0,2358.9082220383225,2997.5,2997.5,880.3479425772516,151.0,151.0,0.0,552.0,552.0,0.0,9807.5,9807.5,13869.899512974129,342.5,342.5,484.36814511278504,328.5,328.5,464.5691552395617,0.05425623387790195,0.05425623387790195,0.07672990179341553,,,
dropwizard_metrics,4.9190703660924315,4.9190703660924315,3.152544293409848,6900.0,6900.0,2802.9712806234743,4.023309516431198,4.023309516431198,3.7286789982055897,4580.5,4580.5,2.1213203435596424,24736.0,24736.0,5337.241984396061,23.893613630921358,23.893613630921358,24.812857582852054,4325.5,4325.5,997.7276682542185,2574.5,2574.5,1805.2436123692557,189.0,189.0,0.0,377.0,377.0,0.0,5838.0,5838.0,8256.17877713413,361.5,361.5,511.23820279787384,381.5,381.5,539.5224740453358,0.08509993943064804,0.08509993943064804,0.12034948849995139,,,
dyc87112_SpringCloud-Learning,4.551755081517009,4.551755081517009,4.993593093885353,2082.0,2082.0,370.5239533417509,5.9575647397837805,5.9575647397837805,6.067981861360789,2972.0,2972.0,0.0,11683.0,11683.0,1202.0815280171307,24.646478233121236,24.646478233121236,26.263025104959077,1367.5,1367.5,591.8483758531403,714.5,714.5,221.32442251138937,68.0,68.0,0.0,462.0,462.0,0.0,1793.0,1793.0,2535.684917334959,155.0,155.0,219.20310216782974,116.5,116.5,164.75588001646557,0.02355580482333145,0.02355580482333145,0.03331293865376891,,,
emilsjolander_StickyListHeaders,3.5569890705892018,3.5569890705892018,3.356273126907304,295.0,295.0,56.568542494923804,6.898266085956118,6.898266085956118,7.182052605362583,515.0,515.0,0.0,1937.5,1937.5,246.7802666341051,27.672980524283012,27.672980524283012,30.325403625039336,196.0,196.0,15.556349186104045,99.0,99.0,72.12489168102785,13.0,13.0,0.0,121.0,121.0,0.0,277.5,277.5,392.44426355853386,32.0,32.0,45.254833995939045,34.0,34.0,48.08326112068523,0.02473498233215545,0.02473498233215545,0.03498054747919313,,,
